px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.81081	-12.0528	-2.7326	1.47717	-0.414154	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.159626
9.72958	-12.1962	-2.71996	1.37822	-0.526716	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	6.58775
9.66647	-12.3472	-2.72499	1.32721	-0.547595	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.601648
9.5178	-12.4781	-2.71445	1.16432	-0.745975	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	17.4184
9.43227	-12.6066	-2.71145	1.10698	-0.762396	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.621467
9.34077	-12.7337	-2.71175	1.03799	-0.802685	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.61012
9.25892	-12.8453	-2.70039	0.989404	-0.809361	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.568327
9.05653	-12.9257	-2.70545	0.791485	-1.04199	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	21.224
8.92654	-13.0172	-2.70369	0.718025	-1.05752	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	0.705074
8.77513	-13.0811	-2.71299	0.599647	-1.15704	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	3.81752
8.65622	-13.1384	-2.70342	0.533845	-1.1671	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.573126
8.49291	-13.185	-2.7121	0.417995	-1.24618	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	2.68192
8.35192	-13.2272	-2.705	0.342339	-1.25524	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.353699
8.21264	-13.2732	-2.70213	0.278548	-1.24588	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.120116
8.06652	-13.2982	-2.6972	0.203591	-1.25355	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.201275
7.90719	-13.3034	-2.70374	0.106403	-1.29623	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.950134
7.75806	-13.3025	-2.69914	0.0282169	-1.30435	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.190921
7.60406	-13.2899	-2.70145	-0.0556343	-1.32054	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.396588
7.45556	-13.2689	-2.69952	-0.133007	-1.32578	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.0711708
7.28999	-13.1963	-2.72894	-0.271353	-1.42703	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	6.4416
7.13502	-13.1532	-2.73909	-0.349037	-1.42219	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.334466
7.00684	-13.1416	-2.70104	-0.364518	-1.32284	6.90569	-13.1515	6.9	-13.15	-2.72312	0	8.4464
6.85054	-13.0966	-2.71796	-0.427751	-1.30667	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.814872
6.73396	-13.089	-2.68586	-0.43169	-1.21592	6.69426	-13.3705	6.6	-13.15	-3.00475	0	6.84045
6.58477	-13.0573	-2.70954	-0.469456	-1.18438	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.74324
6.46487	-13.0257	-2.69067	-0.490909	-1.12895	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	2.54152
6.33002	-12.9816	-2.70322	-0.528567	-1.10596	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.661309
6.20086	-12.9323	-2.68836	-0.558362	-1.06256	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.78614
6.05376	-12.8746	-2.70338	-0.594487	-1.03574	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.831179
5.92683	-12.8102	-2.69051	-0.625317	-0.997412	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	1.39053
5.77506	-12.7542	-2.70858	-0.647645	-0.960049	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.38449
5.65552	-12.6637	-2.71353	-0.700131	-0.961987	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.271514
5.51898	-12.5896	-2.72426	-0.728653	-0.934985	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.642215
5.4082	-12.4836	-2.73379	-0.786351	-0.9465	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.517669
5.26343	-12.4032	-2.75239	-0.804681	-0.908356	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.34193
5.1551	-12.3161	-2.73742	-0.832733	-0.880837	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.44963
5.03331	-12.2156	-2.74772	-0.863278	-0.860593	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.389055
4.93681	-12.0824	-2.7725	-0.927935	-0.887494	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	2.20575
4.82746	-11.9659	-2.78246	-0.962292	-0.870765	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.329564
4.7424	-11.8539	-2.75481	-0.992932	-0.84375	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.70645
4.66399	-11.7288	-2.75224	-1.03841	-0.843287	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0291677
4.59071	-11.5992	-2.75005	-1.0838	-0.84231	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0399383
4.52984	-11.459	-2.74982	-1.13641	-0.848855	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0268483
4.45558	-11.2957	-2.8046	-1.1909	-0.858882	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	10.1852
4.41936	-11.1351	-2.80799	-1.25556	-0.876717	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.284825
4.42016	-10.9976	-2.74776	-1.33174	-0.914616	4.46178	-10.9843	4.45	-10.95	0	1.81804	13.8725
4.40272	-10.8486	-2.74346	-1.3924	-0.926465	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.125381
4.43679	-10.7144	-2.69021	-1.48863	-0.992111	4.60972	-11.1274	4.45	-10.75	0	1.81614	10.545
4.42723	-10.5761	-2.68362	-1.53984	-0.989887	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.180853
4.36624	-10.4304	-2.71381	-1.53272	-0.903171	4.43099	-10.4242	4.45	-10.45	0	3.6396	6.88247
4.38813	-10.2728	-2.71666	-1.60141	-0.922608	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.256833
4.4203	-10.1233	-2.71046	-1.67489	-0.952617	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.540067
4.47052	-9.96782	-2.71475	-1.75102	-0.976554	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.443513
4.47826	-9.83054	-2.72276	-1.77571	-0.93971	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.04909
4.54354	-9.6894	-2.73052	-1.84824	-0.964107	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.693144
4.63987	-9.54624	-2.73048	-1.95965	-1.04606	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.23825
4.71012	-9.41473	-2.72731	-2.02421	-1.05403	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.154519
4.75156	-9.28847	-2.72791	-2.05004	-1.0142	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.676887
4.84334	-9.16778	-2.73465	-2.11797	-1.02916	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.550123
4.87279	-9.02702	-2.72895	-2.10592	-0.926262	5.03379	-9.03255	5	-9	0.908384	2.72514	4.63671
4.97319	-8.89353	-2.74041	-2.16846	-0.934168	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.547575
5.08679	-8.78047	-2.74382	-2.24854	-0.973947	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.754901
5.19925	-8.66518	-2.74992	-2.31063	-0.980291	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.24615
5.26397	-8.53633	-2.7409	-2.30861	-0.894603	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.02563
5.37848	-8.41993	-2.75148	-2.36079	-0.894457	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.329635
5.47728	-8.30713	-2.74948	-2.39007	-0.861654	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.603845
5.59952	-8.20228	-2.75761	-2.4403	-0.862063	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.202977
5.70782	-8.09945	-2.7537	-2.46822	-0.828539	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.768929
5.82483	-7.99925	-2.75746	-2.50872	-0.82289	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.129555
5.92656	-7.89439	-2.74808	-2.51591	-0.760648	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	1.83873
6.04912	-7.7994	-2.75295	-2.55293	-0.755037	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.132613
6.11517	-7.65697	-2.73041	-2.49029	-0.589024	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	12.2956
6.23789	-7.54737	-2.74408	-2.51358	-0.577542	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.659611
6.36567	-7.45896	-2.74983	-2.55153	-0.589842	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.429121
6.4994	-7.35563	-2.7668	-2.57584	-0.578969	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.795558
6.62517	-7.26833	-2.76762	-2.59934	-0.566632	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.15329
6.75449	-7.18518	-2.76994	-2.62645	-0.562475	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0599177
6.88193	-7.10163	-2.76861	-2.64252	-0.538257	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.29992
7.02264	-7.01532	-2.78134	-2.66577	-0.530226	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.41124
7.12206	-6.89776	-2.76309	-2.61765	-0.403588	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	7.54638
7.25343	-6.8077	-2.77002	-2.63137	-0.39453	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.260398
7.35459	-6.69111	-2.75579	-2.58654	-0.286315	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	5.4049
7.47951	-6.5984	-2.75946	-2.59367	-0.277724	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.223596
7.62664	-6.5424	-2.7679	-2.64682	-0.341724	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	2.05851
7.7585	-6.46708	-2.76799	-2.66261	-0.338862	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.0300506
7.87882	-6.3808	-2.75923	-2.65166	-0.289802	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.23925
8.00611	-6.31603	-2.75124	-2.66891	-0.29176	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.151295
8.12901	-6.23547	-2.74458	-2.66419	-0.258363	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.610122
8.26099	-6.16343	-2.7446	-2.67576	-0.255837	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.0215306
8.3926	-6.08957	-2.74485	-2.68427	-0.249468	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.195412
8.53073	-6.00732	-2.75407	-2.68924	-0.240346	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.273192
8.63996	-5.90159	-2.74078	-2.64184	-0.14217	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	4.8358
8.76929	-5.8141	-2.74543	-2.63994	-0.132462	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.224587
8.90603	-5.74213	-2.74886	-2.64916	-0.135233	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.127103
9.04114	-5.64477	-2.76177	-2.64203	-0.120502	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.616782
9.15132	-5.53612	-2.75295	-2.59669	-0.0379103	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	3.27243
9.2746	-5.43225	-2.75983	-2.58275	-0.022148	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.577564
9.39186	-5.3377	-2.75618	-2.56601	0.00405479	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.529314
9.50782	-5.25495	-2.7482	-2.56271	0.00692607	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.261254
9.60147	-5.1273	-2.7359	-2.48767	0.130392	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	7.93389
9.70962	-5.0177	-2.73661	-2.46769	0.142766	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.428147
9.80845	-4.90149	-2.73203	-2.42867	0.190268	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.16594
9.91318	-4.79068	-2.73219	-2.40925	0.198858	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.219731
10.0103	-4.6741	-2.72926	-2.37393	0.237011	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.659425
10.1105	-4.56332	-2.72768	-2.35552	0.242224	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.106423
10.2596	-4.50089	-2.73603	-2.41759	0.122425	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	6.3719
10.3669	-4.39069	-2.7384	-2.40404	0.128764	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.118206
10.4115	-4.22454	-2.72351	-2.28109	0.315719	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	16.5386
10.5001	-4.10163	-2.72344	-2.2566	0.322527	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.148647
10.6102	-4.00043	-2.72507	-2.27023	0.270131	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.34074
10.6956	-3.87561	-2.72474	-2.24698	0.278111	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.216421
10.782	-3.75265	-2.7245	-2.22778	0.280348	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.473136
10.8681	-3.61578	-2.73324	-2.20279	0.288742	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.325645
10.9158	-3.47815	-2.73184	-2.13965	0.364771	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	2.65956
10.9784	-3.34102	-2.74052	-2.10822	0.376409	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.56539
11.0863	-3.23324	-2.74146	-2.14549	0.277558	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.30945
11.1613	-3.09684	-2.74477	-2.12392	0.283174	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.124775
11.2087	-2.94757	-2.74337	-2.06378	0.354073	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.26499
11.2737	-2.80146	-2.75004	-2.03732	0.360085	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.198346
11.2153	-2.60719	-2.74872	-1.83967	0.654198	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	39.2794
11.2327	-2.46831	-2.74528	-1.7966	0.664175	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.471954
11.2898	-2.33448	-2.74097	-1.80093	0.596191	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	2.15671
11.3085	-2.18223	-2.73968	-1.75974	0.604176	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.272211
11.3564	-2.04314	-2.73548	-1.76437	0.538566	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.63808
11.3759	-1.88791	-2.73905	-1.72914	0.543251	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.13283
